doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge
263,6,9,44.5,43.5,43.759998,-2.28,,31,17,19620,49.622002,-5.8620033,71,67,63,0,0,0,0,71,67,63,0,0,0,0,0,0,4489,134,41.379368,0,09/19/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27631221.05479452,975626.6328767124,63533.86301369863,3.73,matched (3)
266,2,9,46.799999,46.25,46.639999,2.88,,24,13,19621,49.432499,-2.7924995,70,67,64,0,0,0,0,70,67,64,0,0,0,0,0,0,4489,134,41.756466,0,09/20/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27635808.24657534,975713.3479452056,63535.38356164383,3.6800001,matched (3)
,,,,,,,,,,19622,,,69,68,66,0,0,0,0,69,68,66,0,0,0,0,0,0,4624,136,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27640395.43835616,975800.0630136987,63536.90410958904,,master only (1)
,,,,,,,,,,19623,,,75,70,65,0,0,0,0,75,70,65,0,0,0,0,0,0,4900,140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27644982.630137,975886.7780821919,63538.42465753424,,master only (1)
267,3,9,44,43.25,43.66,-2.98,,14,13,19624,45.553635,-1.8936348,74,70,66,0,0,0,0,74,70,66,0,0,0,0,0,0,4900,140,41.499668,0,09/23/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27649569.82191782,975973.493150685,63539.94520547945,3.6600001,matched (3)
268,4,9,40,39.25,39.759998,-3.9,,33,14,19625,45.935455,-6.175457,80,71,62,0,0,0,0,80,71,62,0,0,0,0,0,0,5041,142,41.97821,0,09/24/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27654157.01369864,976060.2082191783,63541.46575342465,3.5899999,matched (3)
269,5,9,39,38,38.369999,-1.39,,24,11,19626,52.402,-14.032001,75,70,65,0,0,0,0,75,70,65,0,0,0,0,0,0,4900,140,40.270882,0,09/25/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27658744.20547946,976146.9232876713,63542.98630136986,3.52,matched (3)
270,6,9,40,39.75,39.810001,1.44,,29,15,19627,50.958889,-11.148888,71,69,66,0,0,0,0,71,69,66,0,0,0,0,0,0,4761,138,41.012749,0,09/26/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27663331.39726028,976233.6383561646,63544.50684931507,3.49,matched (3)
273,2,9,43.25,43,43.169998,3.36,,3,4,19628,43.506668,-.33666992,71,68,64,0,0,0,0,71,68,64,0,0,0,0,0,0,4624,136,38.67662,0,09/27/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27667918.5890411,976320.3534246576,63546.02739726027,3.51,matched (3)
,,,,,,,,,,19629,,,76,68,59,0,0,0,0,76,68,59,0,0,0,0,0,0,4624,136,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27672505.78082192,976407.0684931509,63547.54794520548,,master only (1)
,,,,,,,,,,19630,,,85,73,61,0,0,0,0,85,73,61,0,0,0,0,0,0,5329,146,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27677092.97260274,976493.7835616439,63549.06849315068,,master only (1)
274,3,10,41.75,41,41.240002,-1.93,,28,12,19631,49.996666,-8.7566643,81,71,60,0,0,0,0,81,71,60,0,0,0,0,0,0,5041,142,42.137268,0,09/30/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27681680.16438356,976580.4986301372,63550.58904109589,3.48,matched (3)
275,4,10,42.650002,42,42.09,.85,,33,16,19632,47.556667,-5.4666672,80,70,59,1,0,0,0,80,70,59,1,0,0,0,1,1,4900,140,41.983627,2,10/01/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27686267.35616438,976667.2136986302,63552.10958904109,3.5599999,matched (3)
276,5,10,41.75,41,41.580002,-.51,,70,19,19633,55.581001,-14.000999,71,68,64,0,0,0,0,71,68,64,0,0,0,0,0,0,4624,136,43.966427,0,10/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27690854.54794522,976753.9287671235,63553.6301369863,3.6300001,matched (3)
277,6,10,42.5,42,42.25,.67,,60,24,19634,50.732998,-8.4829979,70,67,64,0,0,0,0,70,67,64,0,0,0,0,0,0,4489,134,44.642189,0,10/03/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27695441.73972604,976840.6438356165,63555.1506849315,3.5799999,matched (3)
280,2,10,44.25,43.25,43.98,1.73,,32,15,19635,47.386665,-3.4066658,72,68,64,0,0,0,0,72,68,64,0,0,0,0,0,0,4624,136,43.140213,0,10/04/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27700028.93150686,976927.3589041098,63556.67123287671,3.5699999,matched (3)
,,,,,,,,,,19636,,,74,69,64,0,0,0,0,74,69,64,0,0,0,0,0,0,4761,138,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27704616.12328768,977014.0739726028,63558.19178082192,,master only (1)
,,,,,,,,,,19637,,,85,72,58,0,0,0,0,85,72,58,0,0,0,0,0,0,5184,144,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27709203.3150685,977100.7890410961,63559.71232876712,,master only (1)
281,3,10,42,40.5,40.779999,-3.2,,10,8,19638,45.702999,-4.9230003,88,74,60,0,0,0,0,88,74,60,0,0,0,0,0,0,5476,148,40.944794,0,10/07/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27713790.50684932,977187.5041095892,63561.23287671233,3.6199999,matched (3)
282,4,10,39.25,38.900002,39.099998,-1.68,,21,11,19639,48.075455,-8.9754562,80,72,64,0,0,0,0,80,72,64,0,0,0,0,0,0,5184,144,41.375374,0,10/08/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27718377.69863014,977274.2191780822,63562.75342465754,3.72,matched (3)
283,5,10,40.5,40,40.279999,1.18,,23,11,19640,54.158001,-13.878002,69,67,64,0,0,0,0,69,67,64,0,0,0,0,0,0,4489,134,40.263561,0,10/09/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27722964.89041096,977360.9342465755,63564.27397260274,3.7,matched (3)
284,6,10,40.25,40,40.130001,-.15,,21,13,19641,50.014,-9.8839989,66,64,61,0,1,0,0,66,64,61,0,1,0,0,1,1,4096,128,39.07431,2,10/10/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27727552.08219178,977447.6493150685,63565.79452054795,3.74,matched (3)
287,2,10,42,41,41.759998,1.63,,22,12,19642,49.192726,-7.4327278,68,63,57,0,0,0,0,68,63,57,0,0,0,0,0,0,3969,126,41.31078,0,10/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27732139.2739726,977534.3643835618,63567.31506849315,3.74,matched (3)
,,,,,,,,,,19643,,,71,64,56,0,0,0,0,71,64,56,0,0,0,0,0,0,4096,128,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27736726.46575342,977621.0794520548,63568.83561643836,,master only (1)
,,,,,,,,,,19644,,,70,66,62,0,0,0,0,70,66,62,0,0,0,0,0,0,4356,132,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27741313.65753426,977707.7945205481,63570.35616438356,,master only (1)
288,3,10,43,42.5,42.779999,1.02,,10,7,19645,51.024548,-8.2445488,68,66,63,0,0,0,0,68,66,63,0,0,0,0,0,0,4356,132,39.478638,0,10/14/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27745900.84931508,977794.5095890411,63571.87671232877,3.8199999,matched (3)
289,4,10,45.75,44,45.259998,2.48,,28,15,19646,49.397274,-4.1372757,74,65,55,0,0,0,0,74,65,55,0,0,0,0,0,0,4225,130,41.750671,0,10/15/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27750488.0410959,977881.2246575344,63573.39726027397,3.8299999,matched (3)
290,5,10,45.75,44.25,44.82,-.44,,55,18,19647,55.612,-10.792,76,67,57,0,0,0,0,76,67,57,0,0,0,0,0,0,4489,134,43.155231,0,10/16/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27755075.23287672,977967.9397260274,63574.91780821918,3.8399999,matched (3)
291,6,10,42,41.75,41.830002,-2.99,,10,10,19648,52.632999,-10.802998,84,71,58,0,0,0,0,84,71,58,0,0,0,0,0,0,5041,142,39.779263,0,10/17/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27759662.42465754,978054.6547945207,63576.43835616438,3.75,matched (3)
294,2,10,43.5,42.799999,43.139999,1.31,,36,15,19649,49.253845,-6.1138458,82,71,59,0,0,0,0,82,71,59,0,0,0,0,0,0,5041,142,43.673115,0,10/18/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27764249.61643836,978141.3698630137,63577.95890410959,3.72,matched (3)
,,,,,,,,,,19650,,,77,68,59,0,0,0,0,77,68,59,0,0,0,0,0,0,4624,136,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27768836.80821918,978228.084931507,63579.47945205479,,master only (1)
,,,,,,,,,,19651,,,75,66,57,1,0,0,0,75,66,57,1,0,0,0,1,1,4356,132,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27773424,978314.8,63581,,master only (1)
295,3,10,44.849998,44.5,44.610001,1.47,,30,13,19652,48.447777,-3.8377762,70,63,56,1,0,0,0,70,63,56,1,0,0,0,1,1,3969,126,40.47744,2,10/21/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27778011.19178082,978401.5150684933,63582.52054794521,3.77,matched (3)
296,4,10,46.75,45.25,45.82,1.21,,60,15,19653,56.996666,-11.176666,70,63,55,0,0,0,0,70,63,55,0,0,0,0,0,0,3969,126,42.274487,0,10/22/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27782598.38356164,978488.2301369864,63584.04109589041,3.7,matched (3)
297,5,10,45.75,45,45.48,-.34,,27,16,19654,55.521111,-10.041111,69,64,59,0,0,0,0,69,64,59,0,0,0,0,0,0,4096,128,41.454185,0,10/23/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27787185.57534248,978574.9452054796,63585.56164383562,3.6600001,matched (3)
298,6,10,44.25,44,44.009998,-1.47,,16,13,19655,48.08091,-4.0709114,68,66,63,0,0,0,0,68,66,63,0,0,0,0,0,0,4356,132,40.114918,0,10/24/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27791772.7671233,978661.6602739727,63587.08219178082,3.6500001,matched (3)
301,2,10,42,40.5,41.720001,-2.29,,35,14,19656,51.075001,-9.3549995,68,66,64,0,0,0,0,68,66,64,0,0,0,0,0,0,4356,132,42.635113,0,10/25/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27796359.95890412,978748.3753424659,63588.60273972603,3.6900001,matched (3)
,,,,,,,,,,19657,,,70,67,64,0,0,0,0,70,67,64,0,0,0,0,0,0,4489,134,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27800947.15068494,978835.090410959,63590.12328767123,,master only (1)
,,,,,,,,,,19658,,,71,66,61,0,0,0,0,71,66,61,0,0,0,0,0,0,4356,132,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27805534.34246576,978921.8054794522,63591.64383561644,,master only (1)
302,3,10,45,44,44.540001,2.82,,23,11,19659,49.01091,-4.4709091,68,64,59,0,0,0,0,68,64,59,0,0,0,0,0,0,4096,128,40.729809,0,10/28/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27810121.53424658,979008.5205479453,63593.16438356164,3.6099999,matched (3)
303,4,10,45.75,44.25,45.360001,.82,,46,17,19660,50.668999,-5.3089981,65,62,59,0,1,0,0,65,62,59,0,1,0,0,1,1,3844,124,41.505554,2,10/29/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27814708.7260274,979095.2356164386,63594.68493150685,3.5699999,matched (3)
304,5,10,44.549999,44.25,44.490002,-.87,,14,11,19661,57.865715,-13.375713,67,62,57,0,1,0,0,67,62,57,0,1,0,0,1,1,3844,124,38.476387,2,10/30/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27819295.91780822,979181.9506849316,63596.20547945205,3.55,matched (3)
305,6,11,44.25,44,44.02,-.47,,27,10,19662,51.279999,-7.2599983,68,62,56,0,0,0,0,68,62,56,0,0,0,0,0,0,3844,124,39.398243,0,10/31/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27823883.10958904,979268.6657534249,63597.72602739726,3.5699999,matched (3)
308,2,11,46.75,45.5,46.27,2.25,,39,13,19663,46.618183,-.34818268,74,65,55,0,0,0,0,74,65,55,0,0,0,0,0,0,4225,130,42.742577,0,11/01/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27828470.30136986,979355.3808219179,63599.24657534246,3.45,matched (3)
,,,,,,,,,,19664,,,84,70,56,0,0,0,0,84,70,56,0,0,0,0,0,0,4900,140,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27833057.4931507,979442.0958904112,63600.76712328767,,master only (1)
,,,,,,,,,,19665,,,68,62,56,0,0,0,0,68,62,56,0,0,0,0,0,0,3844,124,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27837644.68493152,979528.8109589042,63602.28767123287,,master only (1)
309,3,11,45,44,44.349998,-1.92,,41,14,19666,45.206364,-.8563652,67,65,62,0,0,0,0,67,65,62,0,0,0,0,0,0,4225,130,42.654476,0,11/04/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27842231.87671234,979615.5260273975,63603.80821917808,3.3800001,matched (3)
310,4,11,47.25,45.5,46.52,2.17,,75,18,19667,51.605453,-5.085453,65,63,61,0,1,0,0,65,63,61,0,1,0,0,1,1,3969,126,43.097347,2,11/05/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27846819.06849316,979702.2410958905,63605.32876712328,3.3699999,matched (3)
311,5,11,44.5,43,44.130001,-2.39,,35,14,19668,53.59,-9.4599991,70,63,55,0,0,0,0,70,63,55,0,0,0,0,0,0,3969,126,41.36441,0,11/06/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27851406.26027398,979788.9561643836,63606.8493150685,3.46,matched (3)
313,7,11,42,41.5,41.93,-2.2,,9,7,19669,45.306362,-3.3763618,77,65,53,0,0,0,0,77,65,53,0,0,0,0,0,0,4225,130,38.012058,0,11/07/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27855993.4520548,979875.6712328768,63608.36986301369,3.5899999,matched (3)
315,2,11,44,43.5,43.73,1.8,,14,11,19670,45.634167,-1.9041672,82,68,54,0,0,0,0,82,68,54,0,0,0,0,0,0,4624,136,41.940128,0,11/08/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27860580.64383562,979962.3863013699,63609.89041095891,3.54,matched (3)
,,,,,,,,,,19671,,,74,65,55,1,0,0,0,74,65,55,1,0,0,0,1,1,4225,130,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27865167.83561644,980049.1013698631,63611.4109589041,,master only (1)
,,,,,,,,,,19672,,,74,63,52,0,0,0,0,74,63,52,0,0,0,0,0,0,3969,126,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27869755.02739726,980135.8164383562,63612.93150684932,,master only (1)
317,4,11,47.75,45,47.040001,3.31,,12,5,19673,47.104546,-.064544678,78,69,59,0,0,0,0,78,69,59,0,0,0,0,0,0,4761,138,39.356823,0,11/11/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27874342.21917808,980222.5315068495,63614.45205479451,3.6199999,matched (3)
317,4,11,48.5,47.5,47.93,.89,,27,14,19674,47.104546,.82545471,72,63,54,0,0,0,0,72,63,54,0,0,0,0,0,0,3969,126,41.604519,0,11/12/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27878929.4109589,980309.2465753425,63615.97260273973,3.6900001,matched (3)
318,5,11,46.450001,45.5,46.029999,-1.9,,57,19,19675,52.392223,-6.3622246,77,68,58,0,0,0,0,77,68,58,0,0,0,0,0,0,4624,136,44.090599,0,11/13/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27883516.60273974,980395.9616438358,63617.49315068493,3.6900001,matched (3)
319,6,11,41.75,40.75,41.220001,-4.81,,31,16,19676,46.280998,-5.060997,80,69,57,0,0,0,0,80,69,57,0,0,0,0,0,0,4761,138,42.252823,0,11/14/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27888103.79452056,980482.6767123288,63619.01369863014,3.52,matched (3)
322,2,11,43.5,43,43.279999,2.06,,19,12,19677,46.041668,-2.7616692,78,69,59,1,0,0,0,78,69,59,1,0,0,0,1,1,4761,138,41.613007,2,11/15/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27892690.98630138,980569.3917808221,63620.53424657534,3.5599999,matched (3)
,,,,,,,,,,19678,,,67,65,62,0,0,0,0,67,65,62,0,0,0,0,0,0,4225,130,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27897278.1780822,980656.1068493151,63622.05479452055,,master only (1)
,,,,,,,,,,19679,,,66,64,61,0,1,0,0,66,64,61,0,1,0,0,1,1,4096,128,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27901865.36986302,980742.8219178084,63623.57534246575,,master only (1)
323,3,11,43,42.5,42.799999,-.48,,32,14,19680,43.877274,-1.0772743,67,63,58,0,0,0,0,67,63,58,0,0,0,0,0,0,3969,126,42.165695,0,11/18/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27906452.56164384,980829.5369863014,63625.09589041096,3.71,matched (3)
324,4,11,43.25,42,42.48,-.32,,44,17,19681,47.014545,-4.5345459,69,63,56,0,0,0,0,69,63,56,0,0,0,0,0,0,3969,126,42.924957,0,11/19/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27911039.75342466,980916.2520547947,63626.61643835616,3.6300001,matched (3)
325,5,11,44,43.25,43.790001,1.31,,49,17,19682,49.57,-5.7799988,67,64,61,0,0,0,0,67,64,61,0,0,0,0,0,0,4096,128,42.742966,0,11/20/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27915626.94520548,981002.9671232877,63628.13698630137,3.6300001,matched (3)
326,6,11,43.25,42.5,42.939999,-.85,,8,8,19683,44.915714,-1.9757156,68,65,61,0,1,0,0,68,65,61,0,1,0,0,1,1,4225,130,37.831814,2,11/21/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27920214.1369863,981089.682191781,63629.65753424657,3.6800001,matched (3)
329,2,11,45.25,44.5,45.02,2.08,,26,11,19684,46.845001,-1.8250008,64,63,61,0,1,0,0,64,63,61,0,1,0,0,1,1,3969,126,40.661194,2,11/22/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27924801.32876712,981176.397260274,63631.17808219178,3.78,matched (3)
,,,,,,,,,,19685,,,65,62,58,0,0,1,0,65,62,58,0,0,1,0,1,1,3844,124,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27929388.52054796,981263.1123287673,63632.69863013698,,master only (1)
,,,,,,,,,,19686,,,67,62,56,0,0,0,0,67,62,56,0,0,0,0,0,0,3844,124,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27933975.71232878,981349.8273972603,63634.21917808219,,master only (1)
330,3,11,47.25,46.5,46.84,1.82,,26,13,19687,47.021999,-.18199921,67,60,53,0,0,0,0,67,60,53,0,0,0,0,0,0,3600,120,41.333176,0,11/25/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27938562.9041096,981436.5424657536,63635.7397260274,3.8499999,matched (3)
333,6,11,44,43,43.150002,-3.69,,13,10,19688,52.778751,-9.6287498,70,61,51,0,0,0,0,70,61,51,0,0,0,0,0,0,3721,122,38.924431,0,11/26/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27943150.09589042,981523.2575342467,63637.2602739726,3.8699999,matched (3)
336,2,12,45.75,45,45.580002,2.43,,49,17,19689,50.086155,-4.5061531,74,63,52,0,0,0,0,74,63,52,0,0,0,0,0,0,3969,126,44.369061,0,11/27/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27947737.28767124,981609.9726027399,63638.78082191781,3.8699999,matched (3)
,,,,,,,,,,19690,,,72,65,57,1,0,0,0,72,65,57,1,0,0,0,1,1,4225,130,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27952324.47945206,981696.687671233,63640.30136986301,,master only (1)
,,,,,,,,,,19691,,,67,60,53,0,0,0,0,67,60,53,0,0,0,0,0,0,3600,120,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27956911.67123288,981783.4027397262,63641.82191780822,3.8699999,matched (3)
,,,,,,,,,,19692,,,66,63,59,0,1,0,0,66,63,59,0,1,0,0,1,1,3969,126,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27961498.8630137,981870.1178082193,63643.34246575342,,master only (1)
,,,,,,,,,,19693,,,69,63,56,0,0,0,0,69,63,56,0,0,0,0,0,0,3969,126,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27966086.05479452,981956.8328767125,63644.86301369863,,master only (1)
337,3,12,45,42.5,43.52,-2.06,,53,21,19694,49.121819,-5.6018181,74,65,55,0,0,0,0,74,65,55,0,0,0,0,0,0,4225,130,45.49744,0,12/02/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27970673.24657534,982043.5479452056,63646.38356164383,3.8499999,matched (3)
