,doy,dow,month,highpricemwh,lowpricemwh,price,change,vol,numt,numc,date,mean_price,dm_price,highsd,avgsd,lowsd,fogsd,rainsd,raintsd,rainfsd,highla,avgla,lowla,fogla,rainla,raintla,rainfla,cloudsd,cloudla,multtemp,addtemp,predprice,cloud,datename,totalest,accommodationandfoodservices,administrativeandsupportandwaste,agricultureforestryfishingandhun,artsentertainmentandrecreation,construction,educationalservices,financeandinsurance,healthcareandsocialassistance,industriesnotclassified,information,managementofcompaniesandenterpri,manufacturing,mining,otherservicesexceptpublicadminis,professionalscientificandtechnic,realestateandrentalandleasing,retailtrade,transportationandwarehousing,utilities,wholesaletrade,totalemp,accommodationandfoodservicesempl,v25,v26,artsentertainmentandrecreationem,constructionemployees,educationalservicesemployees,financeandinsuranceemployees,healthcareandsocialassistanceemp,industriesnotclassifiedemployees,informationemployees,v34,manufacturingemployees,miningemployees,v37,v38,realestateandrentalandleasingemp,retailtradeemployees,transportationandwarehousingempl,utilitiesemployees,wholesaletradeemployees,totalpay,accommodationandfoodservicespayr,v46,v47,artsentertainmentandrecreationpa,constructionpayroll,educationalservicespayroll,financeandinsurancepayroll,healthcareandsocialassistancepay,industriesnotclassifiedpayroll,informationpayroll,v55,manufacturingpayroll,miningpayroll,v58,v59,realestateandrentalandleasingpay,retailtradepayroll,transportationandwarehousingpayr,utilitiespayroll,wholesaletradepayroll,totalpayint,totalempint,totalestint,ngprice,_merge,monthly_average
3948,336.0,4.0,12.0,32.0,31.25,31.75,-1.46,,14.0,10.0,20423.0,50.086155,-18.336155,67.0,57.0,47.0,0.0,0.0,0.0,0.0,66.0,56.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,113.0,39.719036,0.0,12/1/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1099999,matched (3),30.2
3949,337.0,5.0,12.0,29.75,29.5,29.59,-2.16,,28.0,15.0,20424.0,49.121819,-19.531818,67.0,58.0,48.0,0.0,0.0,0.0,0.0,72.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,118.0,41.427898,0.0,12/2/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1900001,matched (3),30.2
3950,338.0,6.0,12.0,27.75,27.75,27.75,-1.84,,10.0,9.0,20425.0,52.029999,-24.279999,77.0,63.0,49.0,0.0,0.0,0.0,0.0,78.0,64.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4032.0,127.0,39.319149,0.0,12/3/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1400001,matched (3),30.2
3951,341.0,2.0,12.0,29.0,28.5,28.700001,0.95,,11.0,9.0,20426.0,54.105453,-25.405453,77.0,65.0,52.0,0.0,0.0,0.0,0.0,76.0,66.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4290.0,131.0,41.363186,0.0,12/4/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0999999,matched (3),30.2
3952,,,,,,,,,,,20427.0,,,68.0,60.0,52.0,0.0,0.0,0.0,0.0,67.0,59.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3540.0,119.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3953,,,,,,,,,,,20428.0,,,74.0,62.0,50.0,0.0,0.0,0.0,0.0,77.0,63.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.0,125.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3954,342.0,3.0,12.0,29.15,28.5,28.92,0.22,,57.0,23.0,20429.0,54.324547,-25.404547,76.0,64.0,52.0,0.0,0.0,0.0,0.0,78.0,67.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,4288.0,131.0,46.262203,0.0,12/7/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0599999,matched (3),27.5460004
3955,343.0,4.0,12.0,28.5,27.0,27.74,-1.18,,41.0,16.0,20430.0,56.26091,-28.52091,77.0,65.0,52.0,0.0,0.0,0.0,0.0,81.0,68.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4420.0,133.0,43.46542,0.0,12/8/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.01,matched (3),27.5460004
3956,344.0,5.0,12.0,27.6,27.1,27.370001,-0.37,,7.0,11.0,20431.0,51.643002,-24.273001,76.0,65.0,53.0,0.0,0.0,0.0,0.0,83.0,69.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,4485.0,134.0,40.754723,0.0,12/9/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,matched (3),27.5460004
3957,345.0,6.0,12.0,26.0,26.0,26.0,-1.37,,13.0,9.0,20432.0,52.654545,-26.654545,72.0,63.0,54.0,0.0,0.0,0.0,0.0,75.0,65.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,4095.0,128.0,39.458828,0.0,12/10/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.95,matched (3),27.5460004
3958,348.0,2.0,12.0,28.0,27.5,27.700001,1.7,,27.0,11.0,20433.0,57.200909,-29.500908,67.0,62.0,57.0,1.0,0.0,0.0,0.0,68.0,60.0,52.0,1.0,0.0,0.0,0.0,1.0,1.0,3720.0,122.0,40.871914,2.0,12/11/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,matched (3),27.5460004
3959,,,,,,,,,,,20434.0,,,67.0,63.0,59.0,0.0,0.0,1.0,0.0,65.0,59.0,52.0,0.0,1.0,0.0,0.0,1.0,1.0,3717.0,122.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3960,,,,,,,,,,,20435.0,,,65.0,57.0,48.0,0.0,0.0,0.0,0.0,68.0,60.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,3420.0,117.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3961,349.0,3.0,12.0,28.75,28.25,28.559999,0.86,,27.0,15.0,20436.0,54.130001,-25.570002,66.0,58.0,50.0,0.0,1.0,0.0,0.0,66.0,57.0,47.0,0.0,1.0,0.0,0.0,1.0,1.0,3306.0,115.0,41.20401,2.0,12/14/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,matched (3),29.1839998
3962,350.0,4.0,12.0,29.75,28.25,29.1,0.54,,32.0,20.0,20437.0,53.167271,-24.06727,61.0,59.0,56.0,0.0,0.0,0.0,0.0,59.0,53.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3127.0,112.0,43.097855,0.0,12/15/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.66,matched (3),29.1839998
3963,351.0,5.0,12.0,32.0,31.25,31.6,2.5,,23.0,12.0,20438.0,49.452728,-17.852728,61.0,54.0,46.0,0.0,0.0,0.0,0.0,61.0,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2808.0,106.0,39.704254,0.0,12/16/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7,matched (3),29.1839998
3964,352.0,6.0,12.0,28.5,28.25,28.280001,-3.32,,10.0,6.0,20439.0,51.033333,-22.753332,62.0,53.0,44.0,0.0,0.0,0.0,0.0,61.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2703.0,104.0,37.035034,0.0,12/17/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.79,matched (3),29.1839998
3965,355.0,2.0,12.0,28.5,28.25,28.379999,0.1,,10.0,8.0,20440.0,44.495556,-16.115557,65.0,55.0,45.0,0.0,0.0,0.0,0.0,66.0,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,109.0,39.664127,0.0,12/18/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.74,matched (3),29.1839998
3966,,,,,,,,,,,20441.0,,,69.0,58.0,47.0,0.0,0.0,0.0,0.0,72.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3480.0,118.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3967,,,,,,,,,,,20442.0,,,64.0,57.0,49.0,0.0,1.0,0.0,0.0,65.0,55.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,3135.0,112.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3968,356.0,3.0,12.0,28.25,28.25,28.25,-0.13,,5.0,6.0,20443.0,55.616249,-27.366249,63.0,60.0,57.0,0.0,0.0,0.0,0.0,61.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3180.0,113.0,38.721184,0.0,12/21/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76,matched (3),27.5649995
3969,358.0,5.0,12.0,27.0,26.75,26.879999,-1.37,800.0,2.0,4.0,20444.0,44.610001,-17.730001,65.0,57.0,49.0,0.0,1.0,0.0,0.0,62.0,53.0,44.0,0.0,1.0,0.0,0.0,1.0,1.0,3021.0,110.0,36.112381,2.0,12/22/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,matched (3),27.5649995
3970,,,,,,,,,,,20445.0,,,64.0,60.0,56.0,0.0,1.0,0.0,0.0,62.0,58.0,54.0,0.0,1.0,0.0,0.0,1.0,1.0,3480.0,118.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,matched (3),0.0
3971,,,,,,,,,,,20446.0,,,64.0,63.0,61.0,0.0,1.0,0.0,0.0,67.0,60.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,3780.0,123.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,matched (3),0.0
3972,,,,,,,,,,,20447.0,,,65.0,61.0,56.0,0.0,1.0,0.0,0.0,62.0,55.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,3355.0,116.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,matched (3),0.0
3973,,,,,,,,,,,20448.0,,,60.0,58.0,56.0,0.0,0.0,0.0,0.0,59.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,3016.0,110.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3974,,,,,,,,,,,20449.0,,,64.0,55.0,46.0,0.0,0.0,0.0,0.0,62.0,52.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,2860.0,107.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3975,363.0,3.0,12.0,35.0,32.5,33.779999,6.9,,52.0,17.0,20450.0,44.036251,-10.256252,61.0,51.0,41.0,0.0,0.0,0.0,0.0,61.0,49.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,2499.0,100.0,42.475143,0.0,12/28/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1099999,matched (3),36.039999
3976,364.0,4.0,12.0,40.0,37.0,38.299999,4.52,,66.0,20.0,20451.0,45.93,-7.6300011,59.0,53.0,46.0,0.0,1.0,0.0,0.0,58.0,48.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,2544.0,101.0,42.437218,1.0,12/29/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3900001,matched (3),36.039999
3977,2.0,7.0,1.0,33.5,33.5,33.5,4.8,,21.0,10.0,20452.0,44.609093,-11.109093,59.0,52.0,45.0,0.0,0.0,0.0,0.0,61.0,51.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2652.0,103.0,33.11903,0.0,12/30/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),32.2349995
3978,4.0,2.0,1.0,31.0,30.5,30.969999,-2.24,,22.0,12.0,20453.0,44.335999,-13.365999,63.0,53.0,43.0,0.0,0.0,0.0,0.0,62.0,52.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2756.0,105.0,36.040821,0.0,12/31/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),32.2349995
3979,,,,,,,,,,,20454.0,,,65.0,55.0,45.0,0.0,0.0,0.0,0.0,65.0,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,108.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),0.0
3980,,,,,,,,,,,20455.0,,,65.0,55.0,44.0,0.0,0.0,0.0,0.0,64.0,54.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2970.0,109.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3981,,,,,,,,,,,20456.0,,,64.0,55.0,45.0,0.0,0.0,0.0,0.0,65.0,56.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3080.0,111.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3982,5.0,3.0,1.0,33.5,33.5,33.5,1.75,,21.0,10.0,20457.0,46.763847,-13.263847,63.0,56.0,48.0,0.0,0.0,0.0,0.0,62.0,53.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,2968.0,109.0,35.19875,0.0,1/4/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3900001,matched (3),32.7819994
3983,6.0,4.0,1.0,31.0,30.5,30.969999,-2.24,,22.0,12.0,20458.0,45.514614,-14.544615,64.0,60.0,56.0,0.0,1.0,0.0,0.0,69.0,62.0,55.0,0.0,1.0,0.0,0.0,1.0,1.0,3720.0,122.0,35.275581,2.0,1/5/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3299999,matched (3),32.7819994
3984,7.0,5.0,1.0,32.75,32.25,32.549999,1.58,,18.0,15.0,20459.0,46.954613,-14.404613,61.0,60.0,58.0,0.0,1.0,0.0,0.0,59.0,54.0,49.0,0.0,0.0,0.0,1.0,1.0,1.0,3240.0,114.0,35.139984,2.0,1/6/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3699999,matched (3),32.7819994
3985,8.0,6.0,1.0,32.0,31.25,31.75,-0.8,,10.0,10.0,20460.0,47.439999,-15.689999,62.0,58.0,54.0,0.0,0.0,1.0,0.0,58.0,52.0,46.0,0.0,1.0,0.0,0.0,1.0,1.0,3016.0,110.0,32.770557,2.0,1/7/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3499999,matched (3),32.7819994
3986,11.0,2.0,1.0,35.5,34.75,35.139999,3.39,,21.0,14.0,20461.0,46.435555,-11.295555,61.0,57.0,53.0,0.0,1.0,0.0,0.0,59.0,52.0,45.0,0.0,1.0,0.0,0.0,1.0,1.0,2964.0,109.0,35.939621,2.0,1/8/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.47,matched (3),32.7819994
3987,,,,,,,,,,,20462.0,,,62.0,56.0,50.0,0.0,1.0,0.0,0.0,62.0,53.0,44.0,0.0,0.0,0.0,0.0,1.0,0.0,2968.0,109.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3988,,,,,,,,,,,20463.0,,,61.0,55.0,48.0,0.0,0.0,0.0,0.0,60.0,53.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2915.0,108.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3989,12.0,3.0,1.0,33.5,32.849998,33.060001,-2.08,,36.0,16.0,20464.0,45.82111,-12.761108,61.0,58.0,54.0,0.0,1.0,0.0,0.0,62.0,57.0,51.0,0.0,1.0,0.0,0.0,1.0,1.0,3306.0,115.0,36.828815,2.0,1/11/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,matched (3),31.7833333333
3990,13.0,4.0,1.0,32.0,31.25,31.65,-1.41,,27.0,17.0,20465.0,46.821251,-15.171251,64.0,57.0,50.0,0.0,0.0,0.0,0.0,64.0,56.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3192.0,113.0,37.24379,0.0,1/12/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4000001,matched (3),31.7833333333
3991,14.0,5.0,1.0,31.0,30.5,30.639999,-1.01,,19.0,12.0,20466.0,43.111668,-12.471668,69.0,57.0,45.0,0.0,0.0,0.0,0.0,70.0,58.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,115.0,35.226234,0.0,1/13/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),31.7833333333
3992,,,,,,,,,,,20467.0,,,61.0,60.0,58.0,0.0,0.0,0.0,0.0,66.0,55.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,115.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,matched (3),0.0
3993,18.0,2.0,1.0,29.5,29.0,29.280001,0.28,,7.0,6.0,20468.0,51.056,-21.775999,64.0,57.0,50.0,0.0,0.0,0.0,0.0,65.0,58.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3306.0,115.0,34.441772,0.0,1/15/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),29.280001
3994,,,,,,,,,,,20469.0,,,61.0,57.0,53.0,0.0,1.0,0.0,0.0,65.0,58.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3306.0,115.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3995,,,,,,,,,,,20470.0,,,66.0,59.0,52.0,0.0,0.0,0.0,0.0,67.0,61.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3599.0,120.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
3996,,,,,,,,,,,20471.0,,,70.0,61.0,52.0,0.0,0.0,0.0,0.0,68.0,59.0,49.0,1.0,0.0,0.0,0.0,0.0,1.0,3599.0,120.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),0.0
3997,20.0,4.0,1.0,32.0,31.75,31.9,2.62,,8.0,8.0,20472.0,46.148888,-14.248888,63.0,60.0,57.0,0.0,1.0,0.0,0.0,63.0,59.0,55.0,1.0,0.0,0.0,0.0,1.0,1.0,3540.0,119.0,33.541656,2.0,1/19/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,matched (3),30.41750025
3998,21.0,5.0,1.0,30.5,30.0,30.08,-1.82,,16.0,13.0,20473.0,45.298,-15.218,64.0,59.0,53.0,0.0,0.0,0.0,0.0,64.0,59.0,54.0,0.0,1.0,0.0,0.0,0.0,1.0,3481.0,118.0,35.634518,1.0,1/20/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1800001,matched (3),30.41750025
3999,22.0,6.0,1.0,28.5,28.25,28.440001,-1.64,,63.0,13.0,20474.0,50.584446,-22.144445,67.0,63.0,58.0,0.0,0.0,0.0,0.0,69.0,62.0,54.0,0.0,0.0,0.0,1.0,0.0,1.0,3906.0,125.0,36.800053,1.0,1/21/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22,matched (3),30.41750025
4000,25.0,2.0,1.0,31.25,31.25,31.25,2.81,,14.0,8.0,20475.0,48.611,-17.361,70.0,62.0,53.0,0.0,0.0,0.0,0.0,77.0,64.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,3968.0,126.0,35.904205,1.0,1/22/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.21,matched (3),30.41750025
4001,,,,,,,,,,,20476.0,,,70.0,61.0,52.0,1.0,0.0,0.0,0.0,71.0,61.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,3721.0,122.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
4002,,,,,,,,,,,20477.0,,,66.0,60.0,53.0,0.0,1.0,0.0,0.0,64.0,59.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,3540.0,119.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
4003,,,,,,,,,,,20478.0,,,65.0,59.0,53.0,0.0,0.0,0.0,0.0,66.0,57.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3363.0,116.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1600001,matched (3),0.0
4004,27.0,4.0,1.0,28.25,28.0,28.190001,-3.06,,15.0,10.0,20479.0,43.782726,-15.592726,66.0,58.0,50.0,0.0,0.0,0.0,0.0,71.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3538.0,119.0,35.206268,0.0,1/26/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,matched (3),26.396667
4005,28.0,5.0,1.0,27.450001,27.0,27.219999,-0.97,,22.0,16.0,20480.0,47.288998,-20.068998,72.0,61.0,49.0,0.0,0.0,0.0,0.0,73.0,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,3660.0,121.0,36.869625,0.0,1/27/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.26,matched (3),26.396667
4006,30.0,7.0,1.0,24.0,23.6,23.780001,-3.44,,5.0,6.0,20481.0,47.461819,-23.681818,71.0,61.0,50.0,0.0,0.0,0.0,0.0,73.0,63.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,3843.0,124.0,32.762974,0.0,1/28/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1500001,matched (3),26.396667
4007,32.0,2.0,2.0,29.5,28.0,28.73,4.95,,50.0,20.0,20482.0,49.233334,-20.503334,72.0,63.0,53.0,0.0,0.0,0.0,0.0,74.0,62.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3906.0,125.0,40.776329,0.0,1/29/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),28.73
4008,,,,,,,,,,,20483.0,,,70.0,61.0,52.0,0.0,0.0,0.0,0.0,72.0,61.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3721.0,122.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
4009,,,,,,,,,,,20484.0,,,66.0,60.0,54.0,0.0,1.0,0.0,0.0,66.0,61.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,3660.0,121.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,master only (1),0.0
4010,33.0,3.0,2.0,28.0,27.5,27.860001,-0.87,,19.0,13.0,20485.0,46.470001,-18.610001,61.0,59.0,57.0,0.0,0.0,1.0,0.0,59.0,55.0,50.0,0.0,1.0,0.0,0.0,1.0,1.0,3245.0,114.0,35.890118,2.0,2/1/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.28,matched (3),27.860001
4011,,,,,,,,,,,20486.0,,,60.0,57.0,54.0,0.0,0.0,0.0,0.0,58.0,51.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,2907.0,108.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0699999,matched (3),0.0
